date,day,day_of_the_week,month,month_text,quarter,semester,year
17/04/2010,17,Saturday,4,April,2,1,2010
18/04/2010,18,Sunday,4,April,2,1,2010
19/04/2010,19,Monday,4,April,2,1,2010
20/04/2010,20,Tuesday,4,April,2,1,2010
21/04/2010,21,Wednesday,4,April,2,1,2010
22/04/2010,22,Thursday,4,April,2,1,2010
23/04/2010,23,Friday,4,April,2,1,2010
24/04/2010,24,Saturday,4,April,2,1,2010
25/04/2010,25,Sunday,4,April,2,1,2010
26/04/2010,26,Monday,4,April,2,1,2010
27/04/2010,27,Tuesday,4,April,2,1,2010
28/04/2010,28,Wednesday,4,April,2,1,2010
29/04/2010,29,Thursday,4,April,2,1,2010
30/04/2010,30,Friday,4,April,2,1,2010
01/05/2010,1,Saturday,5,May,2,1,2010
02/05/2010,2,Sunday,5,May,2,1,2010
03/05/2010,3,Monday,5,May,2,1,2010
04/05/2010,4,Tuesday,5,May,2,1,2010
05/05/2010,5,Wednesday,5,May,2,1,2010
06/05/2010,6,Thursday,5,May,2,1,2010
07/05/2010,7,Friday,5,May,2,1,2010
08/05/2010,8,Saturday,5,May,2,1,2010
09/05/2010,9,Sunday,5,May,2,1,2010
10/05/2010,10,Monday,5,May,2,1,2010
11/05/2010,11,Tuesday,5,May,2,1,2010
12/05/2010,12,Wednesday,5,May,2,1,2010
13/05/2010,13,Thursday,5,May,2,1,2010
14/05/2010,14,Friday,5,May,2,1,2010
15/05/2010,15,Saturday,5,May,2,1,2010
16/05/2010,16,Sunday,5,May,2,1,2010
17/05/2010,17,Monday,5,May,2,1,2010
18/05/2010,18,Tuesday,5,May,2,1,2010
19/05/2010,19,Wednesday,5,May,2,1,2010
20/05/2010,20,Thursday,5,May,2,1,2010
21/05/2010,21,Friday,5,May,2,1,2010
22/05/2010,22,Saturday,5,May,2,1,2010
23/05/2010,23,Sunday,5,May,2,1,2010
24/05/2010,24,Monday,5,May,2,1,2010
25/05/2010,25,Tuesday,5,May,2,1,2010
26/05/2010,26,Wednesday,5,May,2,1,2010
27/05/2010,27,Thursday,5,May,2,1,2010
28/05/2010,28,Friday,5,May,2,1,2010
29/05/2010,29,Saturday,5,May,2,1,2010
30/05/2010,30,Sunday,5,May,2,1,2010
31/05/2010,31,Monday,5,May,2,1,2010
01/06/2010,1,Tuesday,6,June,2,1,2010
02/06/2010,2,Wednesday,6,June,2,1,2010
03/06/2010,3,Thursday,6,June,2,1,2010
04/06/2010,4,Friday,6,June,2,1,2010
05/06/2010,5,Saturday,6,June,2,1,2010
06/06/2010,6,Sunday,6,June,2,1,2010
07/06/2010,7,Monday,6,June,2,1,2010
08/06/2010,8,Tuesday,6,June,2,1,2010
09/06/2010,9,Wednesday,6,June,2,1,2010
10/06/2010,10,Thursday,6,June,2,1,2010
11/06/2010,11,Friday,6,June,2,1,2010
12/06/2010,12,Saturday,6,June,2,1,2010
13/06/2010,13,Sunday,6,June,2,1,2010
14/06/2010,14,Monday,6,June,2,1,2010
15/06/2010,15,Tuesday,6,June,2,1,2010
16/06/2010,16,Wednesday,6,June,2,1,2010
17/06/2010,17,Thursday,6,June,2,1,2010
18/06/2010,18,Friday,6,June,2,1,2010
19/06/2010,19,Saturday,6,June,2,1,2010
20/06/2010,20,Sunday,6,June,2,1,2010
21/06/2010,21,Monday,6,June,2,1,2010
22/06/2010,22,Tuesday,6,June,2,1,2010
23/06/2010,23,Wednesday,6,June,2,1,2010
24/06/2010,24,Thursday,6,June,2,1,2010
25/06/2010,25,Friday,6,June,2,1,2010
26/06/2010,26,Saturday,6,June,2,1,2010
27/06/2010,27,Sunday,6,June,2,1,2010
28/06/2010,28,Monday,6,June,2,1,2010
29/06/2010,29,Tuesday,6,June,2,1,2010
30/06/2010,30,Wednesday,6,June,2,1,2010
01/07/2010,1,Thursday,7,July,3,2,2010
02/07/2010,2,Friday,7,July,3,2,2010
03/07/2010,3,Saturday,7,July,3,2,2010
04/07/2010,4,Sunday,7,July,3,2,2010
05/07/2010,5,Monday,7,July,3,2,2010
06/07/2010,6,Tuesday,7,July,3,2,2010
07/07/2010,7,Wednesday,7,July,3,2,2010
08/07/2010,8,Thursday,7,July,3,2,2010
09/07/2010,9,Friday,7,July,3,2,2010
10/07/2010,10,Saturday,7,July,3,2,2010
11/07/2010,11,Sunday,7,July,3,2,2010
12/07/2010,12,Monday,7,July,3,2,2010
13/07/2010,13,Tuesday,7,July,3,2,2010
14/07/2010,14,Wednesday,7,July,3,2,2010
15/07/2010,15,Thursday,7,July,3,2,2010
16/07/2010,16,Friday,7,July,3,2,2010
17/07/2010,17,Saturday,7,July,3,2,2010
18/07/2010,18,Sunday,7,July,3,2,2010
19/07/2010,19,Monday,7,July,3,2,2010
20/07/2010,20,Tuesday,7,July,3,2,2010
21/07/2010,21,Wednesday,7,July,3,2,2010
22/07/2010,22,Thursday,7,July,3,2,2010
23/07/2010,23,Friday,7,July,3,2,2010
24/07/2010,24,Saturday,7,July,3,2,2010
25/07/2010,25,Sunday,7,July,3,2,2010
26/07/2010,26,Monday,7,July,3,2,2010
27/07/2010,27,Tuesday,7,July,3,2,2010
28/07/2010,28,Wednesday,7,July,3,2,2010
29/07/2010,29,Thursday,7,July,3,2,2010
30/07/2010,30,Friday,7,July,3,2,2010
31/07/2010,31,Saturday,7,July,3,2,2010
01/08/2010,1,Sunday,8,August,3,2,2010
02/08/2010,2,Monday,8,August,3,2,2010
03/08/2010,3,Tuesday,8,August,3,2,2010
04/08/2010,4,Wednesday,8,August,3,2,2010
05/08/2010,5,Thursday,8,August,3,2,2010
06/08/2010,6,Friday,8,August,3,2,2010
07/08/2010,7,Saturday,8,August,3,2,2010
08/08/2010,8,Sunday,8,August,3,2,2010
09/08/2010,9,Monday,8,August,3,2,2010
10/08/2010,10,Tuesday,8,August,3,2,2010
11/08/2010,11,Wednesday,8,August,3,2,2010
12/08/2010,12,Thursday,8,August,3,2,2010
13/08/2010,13,Friday,8,August,3,2,2010
14/08/2010,14,Saturday,8,August,3,2,2010
15/08/2010,15,Sunday,8,August,3,2,2010
16/08/2010,16,Monday,8,August,3,2,2010
17/08/2010,17,Tuesday,8,August,3,2,2010
18/08/2010,18,Wednesday,8,August,3,2,2010
19/08/2010,19,Thursday,8,August,3,2,2010
20/08/2010,20,Friday,8,August,3,2,2010
21/08/2010,21,Saturday,8,August,3,2,2010
22/08/2010,22,Sunday,8,August,3,2,2010
23/08/2010,23,Monday,8,August,3,2,2010
24/08/2010,24,Tuesday,8,August,3,2,2010
25/08/2010,25,Wednesday,8,August,3,2,2010
26/08/2010,26,Thursday,8,August,3,2,2010
27/08/2010,27,Friday,8,August,3,2,2010
28/08/2010,28,Saturday,8,August,3,2,2010
29/08/2010,29,Sunday,8,August,3,2,2010
30/08/2010,30,Monday,8,August,3,2,2010
31/08/2010,31,Tuesday,8,August,3,2,2010
01/09/2010,1,Wednesday,9,September,3,2,2010
02/09/2010,2,Thursday,9,September,3,2,2010
03/09/2010,3,Friday,9,September,3,2,2010
04/09/2010,4,Saturday,9,September,3,2,2010
05/09/2010,5,Sunday,9,September,3,2,2010
06/09/2010,6,Monday,9,September,3,2,2010
07/09/2010,7,Tuesday,9,September,3,2,2010
08/09/2010,8,Wednesday,9,September,3,2,2010
09/09/2010,9,Thursday,9,September,3,2,2010
10/09/2010,10,Friday,9,September,3,2,2010
11/09/2010,11,Saturday,9,September,3,2,2010
12/09/2010,12,Sunday,9,September,3,2,2010
13/09/2010,13,Monday,9,September,3,2,2010
14/09/2010,14,Tuesday,9,September,3,2,2010
15/09/2010,15,Wednesday,9,September,3,2,2010
16/09/2010,16,Thursday,9,September,3,2,2010
17/09/2010,17,Friday,9,September,3,2,2010
18/09/2010,18,Saturday,9,September,3,2,2010
19/09/2010,19,Sunday,9,September,3,2,2010
20/09/2010,20,Monday,9,September,3,2,2010
21/09/2010,21,Tuesday,9,September,3,2,2010
22/09/2010,22,Wednesday,9,September,3,2,2010
23/09/2010,23,Thursday,9,September,3,2,2010
24/09/2010,24,Friday,9,September,3,2,2010
25/09/2010,25,Saturday,9,September,3,2,2010
26/09/2010,26,Sunday,9,September,3,2,2010
27/09/2010,27,Monday,9,September,3,2,2010
28/09/2010,28,Tuesday,9,September,3,2,2010
29/09/2010,29,Wednesday,9,September,3,2,2010
30/09/2010,30,Thursday,9,September,3,2,2010
01/10/2010,1,Friday,10,October,4,2,2010
02/10/2010,2,Saturday,10,October,4,2,2010
03/10/2010,3,Sunday,10,October,4,2,2010
04/10/2010,4,Monday,10,October,4,2,2010
05/10/2010,5,Tuesday,10,October,4,2,2010
06/10/2010,6,Wednesday,10,October,4,2,2010
07/10/2010,7,Thursday,10,October,4,2,2010
08/10/2010,8,Friday,10,October,4,2,2010
09/10/2010,9,Saturday,10,October,4,2,2010
10/10/2010,10,Sunday,10,October,4,2,2010
11/10/2010,11,Monday,10,October,4,2,2010
12/10/2010,12,Tuesday,10,October,4,2,2010
13/10/2010,13,Wednesday,10,October,4,2,2010
14/10/2010,14,Thursday,10,October,4,2,2010
15/10/2010,15,Friday,10,October,4,2,2010
16/10/2010,16,Saturday,10,October,4,2,2010
17/10/2010,17,Sunday,10,October,4,2,2010
18/10/2010,18,Monday,10,October,4,2,2010
19/10/2010,19,Tuesday,10,October,4,2,2010
20/10/2010,20,Wednesday,10,October,4,2,2010
21/10/2010,21,Thursday,10,October,4,2,2010
22/10/2010,22,Friday,10,October,4,2,2010
23/10/2010,23,Saturday,10,October,4,2,2010
24/10/2010,24,Sunday,10,October,4,2,2010
25/10/2010,25,Monday,10,October,4,2,2010
26/10/2010,26,Tuesday,10,October,4,2,2010
27/10/2010,27,Wednesday,10,October,4,2,2010
28/10/2010,28,Thursday,10,October,4,2,2010
29/10/2010,29,Friday,10,October,4,2,2010
30/10/2010,30,Saturday,10,October,4,2,2010
31/10/2010,31,Sunday,10,October,4,2,2010
01/11/2010,1,Monday,11,November,4,2,2010
02/11/2010,2,Tuesday,11,November,4,2,2010
03/11/2010,3,Wednesday,11,November,4,2,2010
04/11/2010,4,Thursday,11,November,4,2,2010
05/11/2010,5,Friday,11,November,4,2,2010
06/11/2010,6,Saturday,11,November,4,2,2010
07/11/2010,7,Sunday,11,November,4,2,2010
08/11/2010,8,Monday,11,November,4,2,2010
09/11/2010,9,Tuesday,11,November,4,2,2010
10/11/2010,10,Wednesday,11,November,4,2,2010
11/11/2010,11,Thursday,11,November,4,2,2010
12/11/2010,12,Friday,11,November,4,2,2010
13/11/2010,13,Saturday,11,November,4,2,2010
14/11/2010,14,Sunday,11,November,4,2,2010
15/11/2010,15,Monday,11,November,4,2,2010
16/11/2010,16,Tuesday,11,November,4,2,2010
17/11/2010,17,Wednesday,11,November,4,2,2010
18/11/2010,18,Thursday,11,November,4,2,2010
19/11/2010,19,Friday,11,November,4,2,2010
20/11/2010,20,Saturday,11,November,4,2,2010
21/11/2010,21,Sunday,11,November,4,2,2010
22/11/2010,22,Monday,11,November,4,2,2010
23/11/2010,23,Tuesday,11,November,4,2,2010
24/11/2010,24,Wednesday,11,November,4,2,2010
25/11/2010,25,Thursday,11,November,4,2,2010
26/11/2010,26,Friday,11,November,4,2,2010
27/11/2010,27,Saturday,11,November,4,2,2010
28/11/2010,28,Sunday,11,November,4,2,2010
29/11/2010,29,Monday,11,November,4,2,2010
30/11/2010,30,Tuesday,11,November,4,2,2010
01/12/2010,1,Wednesday,12,December,4,2,2010
02/12/2010,2,Thursday,12,December,4,2,2010
03/12/2010,3,Friday,12,December,4,2,2010
04/12/2010,4,Saturday,12,December,4,2,2010
05/12/2010,5,Sunday,12,December,4,2,2010
06/12/2010,6,Monday,12,December,4,2,2010
07/12/2010,7,Tuesday,12,December,4,2,2010
08/12/2010,8,Wednesday,12,December,4,2,2010
09/12/2010,9,Thursday,12,December,4,2,2010
10/12/2010,10,Friday,12,December,4,2,2010
11/12/2010,11,Saturday,12,December,4,2,2010
12/12/2010,12,Sunday,12,December,4,2,2010
13/12/2010,13,Monday,12,December,4,2,2010
14/12/2010,14,Tuesday,12,December,4,2,2010
15/12/2010,15,Wednesday,12,December,4,2,2010
16/12/2010,16,Thursday,12,December,4,2,2010
17/12/2010,17,Friday,12,December,4,2,2010
18/12/2010,18,Saturday,12,December,4,2,2010
19/12/2010,19,Sunday,12,December,4,2,2010
20/12/2010,20,Monday,12,December,4,2,2010
21/12/2010,21,Tuesday,12,December,4,2,2010
22/12/2010,22,Wednesday,12,December,4,2,2010
23/12/2010,23,Thursday,12,December,4,2,2010
24/12/2010,24,Friday,12,December,4,2,2010
25/12/2010,25,Saturday,12,December,4,2,2010
26/12/2010,26,Sunday,12,December,4,2,2010
27/12/2010,27,Monday,12,December,4,2,2010
28/12/2010,28,Tuesday,12,December,4,2,2010
29/12/2010,29,Wednesday,12,December,4,2,2010
30/12/2010,30,Thursday,12,December,4,2,2010
31/12/2010,31,Friday,12,December,4,2,2010
01/01/2011,1,Saturday,1,January,1,1,2011
02/01/2011,2,Sunday,1,January,1,1,2011
03/01/2011,3,Monday,1,January,1,1,2011
04/01/2011,4,Tuesday,1,January,1,1,2011
05/01/2011,5,Wednesday,1,January,1,1,2011
06/01/2011,6,Thursday,1,January,1,1,2011
07/01/2011,7,Friday,1,January,1,1,2011
08/01/2011,8,Saturday,1,January,1,1,2011
09/01/2011,9,Sunday,1,January,1,1,2011
10/01/2011,10,Monday,1,January,1,1,2011
11/01/2011,11,Tuesday,1,January,1,1,2011
12/01/2011,12,Wednesday,1,January,1,1,2011
13/01/2011,13,Thursday,1,January,1,1,2011
14/01/2011,14,Friday,1,January,1,1,2011
15/01/2011,15,Saturday,1,January,1,1,2011
16/01/2011,16,Sunday,1,January,1,1,2011
17/01/2011,17,Monday,1,January,1,1,2011
18/01/2011,18,Tuesday,1,January,1,1,2011
19/01/2011,19,Wednesday,1,January,1,1,2011
20/01/2011,20,Thursday,1,January,1,1,2011
21/01/2011,21,Friday,1,January,1,1,2011
22/01/2011,22,Saturday,1,January,1,1,2011
23/01/2011,23,Sunday,1,January,1,1,2011
24/01/2011,24,Monday,1,January,1,1,2011
25/01/2011,25,Tuesday,1,January,1,1,2011
26/01/2011,26,Wednesday,1,January,1,1,2011
27/01/2011,27,Thursday,1,January,1,1,2011
28/01/2011,28,Friday,1,January,1,1,2011
29/01/2011,29,Saturday,1,January,1,1,2011
30/01/2011,30,Sunday,1,January,1,1,2011
31/01/2011,31,Monday,1,January,1,1,2011
01/02/2011,1,Tuesday,2,February,1,1,2011
02/02/2011,2,Wednesday,2,February,1,1,2011
03/02/2011,3,Thursday,2,February,1,1,2011
04/02/2011,4,Friday,2,February,1,1,2011
05/02/2011,5,Saturday,2,February,1,1,2011
06/02/2011,6,Sunday,2,February,1,1,2011
07/02/2011,7,Monday,2,February,1,1,2011
08/02/2011,8,Tuesday,2,February,1,1,2011
09/02/2011,9,Wednesday,2,February,1,1,2011
10/02/2011,10,Thursday,2,February,1,1,2011
11/02/2011,11,Friday,2,February,1,1,2011
12/02/2011,12,Saturday,2,February,1,1,2011
13/02/2011,13,Sunday,2,February,1,1,2011
14/02/2011,14,Monday,2,February,1,1,2011
15/02/2011,15,Tuesday,2,February,1,1,2011
16/02/2011,16,Wednesday,2,February,1,1,2011
17/02/2011,17,Thursday,2,February,1,1,2011
18/02/2011,18,Friday,2,February,1,1,2011
19/02/2011,19,Saturday,2,February,1,1,2011
20/02/2011,20,Sunday,2,February,1,1,2011
21/02/2011,21,Monday,2,February,1,1,2011
22/02/2011,22,Tuesday,2,February,1,1,2011
23/02/2011,23,Wednesday,2,February,1,1,2011
24/02/2011,24,Thursday,2,February,1,1,2011
25/02/2011,25,Friday,2,February,1,1,2011
26/02/2011,26,Saturday,2,February,1,1,2011
27/02/2011,27,Sunday,2,February,1,1,2011
28/02/2011,28,Monday,2,February,1,1,2011
01/03/2011,1,Tuesday,3,March,1,1,2011
02/03/2011,2,Wednesday,3,March,1,1,2011
03/03/2011,3,Thursday,3,March,1,1,2011
04/03/2011,4,Friday,3,March,1,1,2011
05/03/2011,5,Saturday,3,March,1,1,2011
06/03/2011,6,Sunday,3,March,1,1,2011
07/03/2011,7,Monday,3,March,1,1,2011
08/03/2011,8,Tuesday,3,March,1,1,2011
09/03/2011,9,Wednesday,3,March,1,1,2011
10/03/2011,10,Thursday,3,March,1,1,2011
11/03/2011,11,Friday,3,March,1,1,2011
12/03/2011,12,Saturday,3,March,1,1,2011
13/03/2011,13,Sunday,3,March,1,1,2011
14/03/2011,14,Monday,3,March,1,1,2011
15/03/2011,15,Tuesday,3,March,1,1,2011
16/03/2011,16,Wednesday,3,March,1,1,2011
17/03/2011,17,Thursday,3,March,1,1,2011
18/03/2011,18,Friday,3,March,1,1,2011
19/03/2011,19,Saturday,3,March,1,1,2011
20/03/2011,20,Sunday,3,March,1,1,2011
21/03/2011,21,Monday,3,March,1,1,2011
22/03/2011,22,Tuesday,3,March,1,1,2011
23/03/2011,23,Wednesday,3,March,1,1,2011
24/03/2011,24,Thursday,3,March,1,1,2011
25/03/2011,25,Friday,3,March,1,1,2011
26/03/2011,26,Saturday,3,March,1,1,2011
27/03/2011,27,Sunday,3,March,1,1,2011
28/03/2011,28,Monday,3,March,1,1,2011
29/03/2011,29,Tuesday,3,March,1,1,2011
30/03/2011,30,Wednesday,3,March,1,1,2011
31/03/2011,31,Thursday,3,March,1,1,2011
01/04/2011,1,Friday,4,April,2,1,2011
02/04/2011,2,Saturday,4,April,2,1,2011
03/04/2011,3,Sunday,4,April,2,1,2011
04/04/2011,4,Monday,4,April,2,1,2011
05/04/2011,5,Tuesday,4,April,2,1,2011
06/04/2011,6,Wednesday,4,April,2,1,2011
07/04/2011,7,Thursday,4,April,2,1,2011
08/04/2011,8,Friday,4,April,2,1,2011
09/04/2011,9,Saturday,4,April,2,1,2011
10/04/2011,10,Sunday,4,April,2,1,2011
11/04/2011,11,Monday,4,April,2,1,2011
12/04/2011,12,Tuesday,4,April,2,1,2011
13/04/2011,13,Wednesday,4,April,2,1,2011
14/04/2011,14,Thursday,4,April,2,1,2011
15/04/2011,15,Friday,4,April,2,1,2011
16/04/2011,16,Saturday,4,April,2,1,2011
17/04/2011,17,Sunday,4,April,2,1,2011
18/04/2011,18,Monday,4,April,2,1,2011
19/04/2011,19,Tuesday,4,April,2,1,2011
20/04/2011,20,Wednesday,4,April,2,1,2011
21/04/2011,21,Thursday,4,April,2,1,2011
22/04/2011,22,Friday,4,April,2,1,2011
23/04/2011,23,Saturday,4,April,2,1,2011
24/04/2011,24,Sunday,4,April,2,1,2011
25/04/2011,25,Monday,4,April,2,1,2011
26/04/2011,26,Tuesday,4,April,2,1,2011
27/04/2011,27,Wednesday,4,April,2,1,2011
28/04/2011,28,Thursday,4,April,2,1,2011
29/04/2011,29,Friday,4,April,2,1,2011
30/04/2011,30,Saturday,4,April,2,1,2011
01/05/2011,1,Sunday,5,May,2,1,2011
02/05/2011,2,Monday,5,May,2,1,2011
03/05/2011,3,Tuesday,5,May,2,1,2011
04/05/2011,4,Wednesday,5,May,2,1,2011
05/05/2011,5,Thursday,5,May,2,1,2011
06/05/2011,6,Friday,5,May,2,1,2011
07/05/2011,7,Saturday,5,May,2,1,2011
08/05/2011,8,Sunday,5,May,2,1,2011
09/05/2011,9,Monday,5,May,2,1,2011
10/05/2011,10,Tuesday,5,May,2,1,2011
11/05/2011,11,Wednesday,5,May,2,1,2011
12/05/2011,12,Thursday,5,May,2,1,2011
13/05/2011,13,Friday,5,May,2,1,2011
14/05/2011,14,Saturday,5,May,2,1,2011
15/05/2011,15,Sunday,5,May,2,1,2011
16/05/2011,16,Monday,5,May,2,1,2011
17/05/2011,17,Tuesday,5,May,2,1,2011
18/05/2011,18,Wednesday,5,May,2,1,2011
19/05/2011,19,Thursday,5,May,2,1,2011
20/05/2011,20,Friday,5,May,2,1,2011
21/05/2011,21,Saturday,5,May,2,1,2011
22/05/2011,22,Sunday,5,May,2,1,2011
23/05/2011,23,Monday,5,May,2,1,2011
24/05/2011,24,Tuesday,5,May,2,1,2011
25/05/2011,25,Wednesday,5,May,2,1,2011
26/05/2011,26,Thursday,5,May,2,1,2011
27/05/2011,27,Friday,5,May,2,1,2011
28/05/2011,28,Saturday,5,May,2,1,2011
29/05/2011,29,Sunday,5,May,2,1,2011
30/05/2011,30,Monday,5,May,2,1,2011
31/05/2011,31,Tuesday,5,May,2,1,2011
01/06/2011,1,Wednesday,6,June,2,1,2011
02/06/2011,2,Thursday,6,June,2,1,2011
03/06/2011,3,Friday,6,June,2,1,2011
04/06/2011,4,Saturday,6,June,2,1,2011
05/06/2011,5,Sunday,6,June,2,1,2011
06/06/2011,6,Monday,6,June,2,1,2011
07/06/2011,7,Tuesday,6,June,2,1,2011
08/06/2011,8,Wednesday,6,June,2,1,2011
09/06/2011,9,Thursday,6,June,2,1,2011
10/06/2011,10,Friday,6,June,2,1,2011
11/06/2011,11,Saturday,6,June,2,1,2011
12/06/2011,12,Sunday,6,June,2,1,2011
13/06/2011,13,Monday,6,June,2,1,2011
14/06/2011,14,Tuesday,6,June,2,1,2011
15/06/2011,15,Wednesday,6,June,2,1,2011
16/06/2011,16,Thursday,6,June,2,1,2011
17/06/2011,17,Friday,6,June,2,1,2011
18/06/2011,18,Saturday,6,June,2,1,2011
19/06/2011,19,Sunday,6,June,2,1,2011
20/06/2011,20,Monday,6,June,2,1,2011
21/06/2011,21,Tuesday,6,June,2,1,2011
22/06/2011,22,Wednesday,6,June,2,1,2011
23/06/2011,23,Thursday,6,June,2,1,2011
24/06/2011,24,Friday,6,June,2,1,2011
25/06/2011,25,Saturday,6,June,2,1,2011
26/06/2011,26,Sunday,6,June,2,1,2011
27/06/2011,27,Monday,6,June,2,1,2011
28/06/2011,28,Tuesday,6,June,2,1,2011
29/06/2011,29,Wednesday,6,June,2,1,2011
30/06/2011,30,Thursday,6,June,2,1,2011
01/07/2011,1,Friday,7,July,3,2,2011
02/07/2011,2,Saturday,7,July,3,2,2011
03/07/2011,3,Sunday,7,July,3,2,2011
04/07/2011,4,Monday,7,July,3,2,2011
05/07/2011,5,Tuesday,7,July,3,2,2011
06/07/2011,6,Wednesday,7,July,3,2,2011
07/07/2011,7,Thursday,7,July,3,2,2011
08/07/2011,8,Friday,7,July,3,2,2011
09/07/2011,9,Saturday,7,July,3,2,2011
10/07/2011,10,Sunday,7,July,3,2,2011
11/07/2011,11,Monday,7,July,3,2,2011
12/07/2011,12,Tuesday,7,July,3,2,2011
13/07/2011,13,Wednesday,7,July,3,2,2011
14/07/2011,14,Thursday,7,July,3,2,2011
15/07/2011,15,Friday,7,July,3,2,2011
16/07/2011,16,Saturday,7,July,3,2,2011
17/07/2011,17,Sunday,7,July,3,2,2011
18/07/2011,18,Monday,7,July,3,2,2011
19/07/2011,19,Tuesday,7,July,3,2,2011
20/07/2011,20,Wednesday,7,July,3,2,2011
21/07/2011,21,Thursday,7,July,3,2,2011
22/07/2011,22,Friday,7,July,3,2,2011
23/07/2011,23,Saturday,7,July,3,2,2011
24/07/2011,24,Sunday,7,July,3,2,2011
25/07/2011,25,Monday,7,July,3,2,2011
26/07/2011,26,Tuesday,7,July,3,2,2011
27/07/2011,27,Wednesday,7,July,3,2,2011
28/07/2011,28,Thursday,7,July,3,2,2011
29/07/2011,29,Friday,7,July,3,2,2011
30/07/2011,30,Saturday,7,July,3,2,2011
31/07/2011,31,Sunday,7,July,3,2,2011
01/08/2011,1,Monday,8,August,3,2,2011
02/08/2011,2,Tuesday,8,August,3,2,2011
03/08/2011,3,Wednesday,8,August,3,2,2011
04/08/2011,4,Thursday,8,August,3,2,2011
05/08/2011,5,Friday,8,August,3,2,2011
06/08/2011,6,Saturday,8,August,3,2,2011
07/08/2011,7,Sunday,8,August,3,2,2011
08/08/2011,8,Monday,8,August,3,2,2011
09/08/2011,9,Tuesday,8,August,3,2,2011
10/08/2011,10,Wednesday,8,August,3,2,2011
11/08/2011,11,Thursday,8,August,3,2,2011
12/08/2011,12,Friday,8,August,3,2,2011
13/08/2011,13,Saturday,8,August,3,2,2011
14/08/2011,14,Sunday,8,August,3,2,2011
15/08/2011,15,Monday,8,August,3,2,2011
16/08/2011,16,Tuesday,8,August,3,2,2011
17/08/2011,17,Wednesday,8,August,3,2,2011
18/08/2011,18,Thursday,8,August,3,2,2011
19/08/2011,19,Friday,8,August,3,2,2011
20/08/2011,20,Saturday,8,August,3,2,2011
21/08/2011,21,Sunday,8,August,3,2,2011
22/08/2011,22,Monday,8,August,3,2,2011
23/08/2011,23,Tuesday,8,August,3,2,2011
24/08/2011,24,Wednesday,8,August,3,2,2011
25/08/2011,25,Thursday,8,August,3,2,2011
26/08/2011,26,Friday,8,August,3,2,2011
27/08/2011,27,Saturday,8,August,3,2,2011
28/08/2011,28,Sunday,8,August,3,2,2011
29/08/2011,29,Monday,8,August,3,2,2011
30/08/2011,30,Tuesday,8,August,3,2,2011
31/08/2011,31,Wednesday,8,August,3,2,2011
01/09/2011,1,Thursday,9,September,3,2,2011
02/09/2011,2,Friday,9,September,3,2,2011
03/09/2011,3,Saturday,9,September,3,2,2011
04/09/2011,4,Sunday,9,September,3,2,2011
05/09/2011,5,Monday,9,September,3,2,2011
06/09/2011,6,Tuesday,9,September,3,2,2011
07/09/2011,7,Wednesday,9,September,3,2,2011
08/09/2011,8,Thursday,9,September,3,2,2011
09/09/2011,9,Friday,9,September,3,2,2011
10/09/2011,10,Saturday,9,September,3,2,2011
11/09/2011,11,Sunday,9,September,3,2,2011
12/09/2011,12,Monday,9,September,3,2,2011
13/09/2011,13,Tuesday,9,September,3,2,2011
14/09/2011,14,Wednesday,9,September,3,2,2011
15/09/2011,15,Thursday,9,September,3,2,2011
16/09/2011,16,Friday,9,September,3,2,2011
17/09/2011,17,Saturday,9,September,3,2,2011
18/09/2011,18,Sunday,9,September,3,2,2011
19/09/2011,19,Monday,9,September,3,2,2011
20/09/2011,20,Tuesday,9,September,3,2,2011
21/09/2011,21,Wednesday,9,September,3,2,2011
22/09/2011,22,Thursday,9,September,3,2,2011
23/09/2011,23,Friday,9,September,3,2,2011
24/09/2011,24,Saturday,9,September,3,2,2011
25/09/2011,25,Sunday,9,September,3,2,2011
26/09/2011,26,Monday,9,September,3,2,2011
27/09/2011,27,Tuesday,9,September,3,2,2011
28/09/2011,28,Wednesday,9,September,3,2,2011
29/09/2011,29,Thursday,9,September,3,2,2011
30/09/2011,30,Friday,9,September,3,2,2011
01/10/2011,1,Saturday,10,October,4,2,2011
02/10/2011,2,Sunday,10,October,4,2,2011
03/10/2011,3,Monday,10,October,4,2,2011
04/10/2011,4,Tuesday,10,October,4,2,2011
05/10/2011,5,Wednesday,10,October,4,2,2011
06/10/2011,6,Thursday,10,October,4,2,2011
07/10/2011,7,Friday,10,October,4,2,2011
08/10/2011,8,Saturday,10,October,4,2,2011
09/10/2011,9,Sunday,10,October,4,2,2011
10/10/2011,10,Monday,10,October,4,2,2011
11/10/2011,11,Tuesday,10,October,4,2,2011
12/10/2011,12,Wednesday,10,October,4,2,2011
13/10/2011,13,Thursday,10,October,4,2,2011
14/10/2011,14,Friday,10,October,4,2,2011
15/10/2011,15,Saturday,10,October,4,2,2011
16/10/2011,16,Sunday,10,October,4,2,2011
17/10/2011,17,Monday,10,October,4,2,2011
18/10/2011,18,Tuesday,10,October,4,2,2011
19/10/2011,19,Wednesday,10,October,4,2,2011
20/10/2011,20,Thursday,10,October,4,2,2011
21/10/2011,21,Friday,10,October,4,2,2011
22/10/2011,22,Saturday,10,October,4,2,2011
23/10/2011,23,Sunday,10,October,4,2,2011
24/10/2011,24,Monday,10,October,4,2,2011
25/10/2011,25,Tuesday,10,October,4,2,2011
26/10/2011,26,Wednesday,10,October,4,2,2011
